etamin	etamax	ptmin	ptmax	eff	deff_high	deff_low
-1.6	-1.2	23	24	0.0782226	0.00581505	 0.00565392
-1.2	-0.8	23	24	0.0823314	0.00568559	 0.00550659
-0.8	-0.3	23	24	0.0781853	0.00474143	 0.00455383
-0.3	-0.2	23	24	0.055038	0.00917521	 0.00830073
-0.2	0.2	23	24	0.0803733	0.00528795	 0.00511907
0.2	0.3	23	24	0.0467744	0.0105703	 0.00944292
0.3	0.8	23	24	0.0755705	0.00491343	 0.00478104
0.8	1.2	23	24	0.0811879	0.00507666	 0.00491535
1.2	1.6	23	24	0.0933738	0.00563537	 0.00544553
1.6	2.1	23	24	0.121552	0.00599473	 0.00595644
2.1	2.4	23	24	0.171315	0.0100056	 0.0100257
-2.4	-2.1	24	25	0.625665	0.0117034	 0.0118692
-2.1	-1.6	24	25	0.706343	0.00867972	 0.00817024
-1.6	-1.2	24	25	0.765229	0.00797403	 0.00801487
-1.2	-0.8	24	25	0.792667	0.00725071	 0.00744098
-0.8	-0.3	24	25	0.869621	0.0054378	 0.00553221
-0.3	-0.2	24	25	0.706232	0.016781	 0.0169626
-0.2	0.2	24	25	0.83016	0.00673525	 0.0068036
0.2	0.3	24	25	0.725537	0.0170591	 0.017313
0.3	0.8	24	25	0.867166	0.00564375	 0.00573824
0.8	1.2	24	25	0.791289	0.00914749	 0.00764671
1.2	1.6	24	25	0.785912	0.00814324	 0.0082543
1.6	2.1	24	25	0.726191	0.00757905	 0.00769779
2.1	2.4	24	25	0.634405	0.0129623	 0.0133498
-2.4	-2.1	25	26	0.714589	0.0101626	 0.0102795
-2.1	-1.6	25	26	0.776729	0.00773579	 0.00790349
-1.6	-1.2	25	26	0.847742	0.00702836	 0.0068835
-1.2	-0.8	25	26	0.849082	0.00606756	 0.0061322
-0.8	-0.3	25	26	0.907458	0.0044559	 0.00454969
-0.3	-0.2	25	26	0.760245	0.0161707	 0.0165954
-0.2	0.2	25	26	0.885998	0.00530113	 0.00536705
0.2	0.3	25	26	0.788155	0.0167841	 0.0157179
0.3	0.8	25	26	0.905702	0.00484981	 0.00490159
0.8	1.2	25	26	0.845907	0.0068866	 0.00714603
1.2	1.6	25	26	0.834069	0.00709438	 0.00678318
1.6	2.1	25	26	0.784133	0.00708605	 0.00710521
2.1	2.4	25	26	0.684505	0.011233	 0.0112599
-2.4	-2.1	26	30	0.754148	0.00507383	 0.00510896
-2.1	-1.6	26	30	0.806906	0.00324628	 0.00324841
-1.6	-1.2	26	30	0.868784	0.00277097	 0.00280539
-1.2	-0.8	26	30	0.893178	0.00253306	 0.00255492
-0.8	-0.3	26	30	0.92824	0.00172929	 0.00176294
-0.3	-0.2	26	30	0.793647	0.00599236	 0.00602048
-0.2	0.2	26	30	0.912455	0.00194171	 0.00197646
0.2	0.3	26	30	0.822836	0.00543736	 0.00548478
0.3	0.8	26	30	0.92925	0.00173704	 0.001744
0.8	1.2	26	30	0.890282	0.00250888	 0.00250272
1.2	1.6	26	30	0.859334	0.00289896	 0.00292508
1.6	2.1	26	30	0.82764	0.00313724	 0.0031034
2.1	2.4	26	30	0.727406	0.00522199	 0.00519824
-2.4	-2.1	30	40	0.81168	0.00220559	 0.00222475
-2.1	-1.6	30	40	0.842303	0.00144957	 0.00143869
-1.6	-1.2	30	40	0.905008	0.00118933	 0.00117919
-1.2	-0.8	30	40	0.925632	0.000983055	 0.000981173
-0.8	-0.3	30	40	0.942742	0.00070207	 0.000701975
-0.3	-0.2	30	40	0.809606	0.00261916	 0.00267191
-0.2	0.2	30	40	0.932924	0.000816215	 0.00081186
0.2	0.3	30	40	0.847405	0.00243133	 0.00243315
0.3	0.8	30	40	0.945459	0.000673556	 0.000677208
0.8	1.2	30	40	0.921447	0.000993913	 0.000988668
1.2	1.6	30	40	0.896837	0.00122987	 0.00120382
1.6	2.1	30	40	0.851995	0.00138775	 0.00140483
2.1	2.4	30	40	0.787775	0.00233633	 0.00232799
-2.4	-2.1	40	60	0.837325	0.00264563	 0.00168482
-2.1	-1.6	40	60	0.859597	0.00106674	 0.00106741
-1.6	-1.2	40	60	0.92373	0.000787461	 0.000792973
-1.2	-0.8	40	60	0.934861	0.000701282	 0.000705092
-0.8	-0.3	40	60	0.950209	0.000539017	 0.000538345
-0.3	-0.2	40	60	0.815415	0.00217765	 0.0021747
-0.2	0.2	40	60	0.942315	0.000647031	 0.000652016
0.2	0.3	40	60	0.854902	0.0018739	 0.00187992
0.3	0.8	40	60	0.953072	0.000518528	 0.000521333
0.8	1.2	40	60	0.932416	0.000709693	 0.000718337
1.2	1.6	40	60	0.913529	0.000835654	 0.000838903
1.6	2.1	40	60	0.865178	0.00103538	 0.00103937
2.1	2.4	40	60	0.81334	0.00193613	 0.0019349
-2.4	-2.1	60	100	0.850988	0.00634958	 0.00649093
-2.1	-1.6	60	100	0.855339	0.0035361	 0.00358157
-1.6	-1.2	60	100	0.922079	0.00263114	 0.00270031
-1.2	-0.8	60	100	0.936403	0.00208665	 0.00208803
-0.8	-0.3	60	100	0.950479	0.00151844	 0.00155274
-0.3	-0.2	60	100	0.808735	0.00710849	 0.00717866
-0.2	0.2	60	100	0.944603	0.00200195	 0.00204326
0.2	0.3	60	100	0.853177	0.00636027	 0.00646712
0.3	0.8	60	100	0.955969	0.00159899	 0.00156521
0.8	1.2	60	100	0.9316	0.00228323	 0.00231018
1.2	1.6	60	100	0.917612	0.00258057	 0.00261418
1.6	2.1	60	100	0.861547	0.00314726	 0.00312834
2.1	2.4	60	100	0.813971	0.00625882	 0.00629524
-2.4	-2.1	100	200	0.770715	0.027731	 0.0286399
-2.1	-1.6	100	200	0.818179	0.00999684	 0.0101921
-1.6	-1.2	100	200	0.89305	0.0089724	 0.00929664
-1.2	-0.8	100	200	0.942786	0.00550877	 0.0057211
-0.8	-0.3	100	200	0.948028	0.0046136	 0.0046136
-0.3	-0.2	100	200	0.828764	0.0179654	 0.0188661
-0.2	0.2	100	200	0.946161	0.00492445	 0.00523136
0.2	0.3	100	200	0.865109	0.0174537	 0.0182682
0.3	0.8	100	200	0.948219	0.00485397	 0.00508716
0.8	1.2	100	200	0.915763	0.00704295	 0.00729292
1.2	1.6	100	200	0.883463	0.00901358	 0.00924443
1.6	2.1	100	200	0.823342	0.0103302	 0.0107422
2.1	2.4	100	200	0.7877	0.0232838	 0.0238769
