etamin	etamax	ptmin	ptmax	eff	deff_high	deff_low
-1.6	-1.2	23	24	0.0778018	0.00605638	 0.00583647
-1.2	-0.8	23	24	0.0743705	0.00558982	 0.0054388
-0.8	-0.3	23	24	0.0647981	0.00425034	 0.00413308
-0.3	-0.2	23	24	0.0664592	0.0100169	 0.00956072
-0.2	0.2	23	24	0.0723049	0.00489013	 0.00468123
0.2	0.3	23	24	0.0599562	0.00969396	 0.00886501
0.3	0.8	23	24	0.0808421	0.00488682	 0.00481928
0.8	1.2	23	24	0.0782206	0.00509093	 0.00487099
1.2	1.6	23	24	0.0885318	0.00585771	 0.0057237
1.6	2.1	23	24	0.128771	0.00599152	 0.0058999
2.1	2.4	23	24	0.15893	0.00892768	 0.00871136
-2.4	-2.1	24	25	0.626374	0.0122337	 0.0120936
-2.1	-1.6	24	25	0.694072	0.0081787	 0.00820033
-1.6	-1.2	24	25	0.77912	0.0074293	 0.00747081
-1.2	-0.8	24	25	0.800952	0.0077551	 0.00790731
-0.8	-0.3	24	25	0.865652	0.00549115	 0.00557701
-0.3	-0.2	24	25	0.71462	0.0174678	 0.017739
-0.2	0.2	24	25	0.825434	0.00653229	 0.00659934
0.2	0.3	24	25	0.751756	0.0161647	 0.0163767
0.3	0.8	24	25	0.859756	0.00578209	 0.00586144
0.8	1.2	24	25	0.785465	0.00780367	 0.00778128
1.2	1.6	24	25	0.770802	0.00788055	 0.00799763
1.6	2.1	24	25	0.734363	0.00824348	 0.00823082
2.1	2.4	24	25	0.616111	0.0114796	 0.0116289
-2.4	-2.1	25	26	0.699815	0.0142195	 0.0118015
-2.1	-1.6	25	26	0.766817	0.00732577	 0.00734251
-1.6	-1.2	25	26	0.831203	0.00656926	 0.00660786
-1.2	-0.8	25	26	0.85041	0.00632764	 0.00635138
-0.8	-0.3	25	26	0.900803	0.00473867	 0.00479283
-0.3	-0.2	25	26	0.763773	0.0148239	 0.0148292
-0.2	0.2	25	26	0.890199	0.00506351	 0.00516239
0.2	0.3	25	26	0.778791	0.0148179	 0.0151422
0.3	0.8	25	26	0.90383	0.00448911	 0.00452796
0.8	1.2	25	26	0.849845	0.0060568	 0.00619933
1.2	1.6	25	26	0.827336	0.00695362	 0.00707133
1.6	2.1	25	26	0.783518	0.00690776	 0.00689815
2.1	2.4	25	26	0.673521	0.0117731	 0.0117746
-2.4	-2.1	26	30	0.739208	0.00488824	 0.0048928
-2.1	-1.6	26	30	0.793006	0.00330075	 0.00331076
-1.6	-1.2	26	30	0.858897	0.00276761	 0.00280419
-1.2	-0.8	26	30	0.892673	0.00248264	 0.00248133
-0.8	-0.3	26	30	0.924885	0.00174557	 0.00176267
-0.3	-0.2	26	30	0.786234	0.00595602	 0.00597561
-0.2	0.2	26	30	0.915111	0.00189364	 0.00190759
0.2	0.3	26	30	0.821962	0.00548484	 0.00558141
0.3	0.8	26	30	0.927768	0.00171014	 0.00172901
0.8	1.2	26	30	0.888388	0.00252048	 0.00255436
1.2	1.6	26	30	0.862056	0.00294521	 0.00297825
1.6	2.1	26	30	0.824197	0.0030092	 0.00301153
2.1	2.4	26	30	0.733416	0.00513347	 0.00515223
-2.4	-2.1	30	40	0.800664	0.00220366	 0.00223161
-2.1	-1.6	30	40	0.832805	0.00142651	 0.00142007
-1.6	-1.2	30	40	0.894978	0.00120941	 0.00120639
-1.2	-0.8	30	40	0.92194	0.000969168	 0.000966994
-0.8	-0.3	30	40	0.938598	0.000698658	 0.000696264
-0.3	-0.2	30	40	0.808188	0.00258514	 0.00258719
-0.2	0.2	30	40	0.933383	0.000790412	 0.000786433
0.2	0.3	30	40	0.840572	0.00238489	 0.00238536
0.3	0.8	30	40	0.945502	0.000672986	 0.00067024
0.8	1.2	30	40	0.918487	0.000987666	 0.000982921
1.2	1.6	30	40	0.892854	0.00122001	 0.00120987
1.6	2.1	30	40	0.848101	0.00139074	 0.00138223
2.1	2.4	30	40	0.778394	0.00230186	 0.00227571
-2.4	-2.1	40	60	0.828569	0.00183273	 0.00183961
-2.1	-1.6	40	60	0.84434	0.0010744	 0.00107537
-1.6	-1.2	40	60	0.914706	0.000769515	 0.000756481
-1.2	-0.8	40	60	0.93298	0.000699736	 0.000697314
-0.8	-0.3	40	60	0.947642	0.000538745	 0.000541668
-0.3	-0.2	40	60	0.81205	0.000632275	 0.000633268
-0.2	0.2	40	60	0.941862	0.000632275	 0.000633268
0.2	0.3	40	60	0.848934	0.00190713	 0.00190713
0.3	0.8	40	60	0.950105	0.000519081	 0.000521092
0.8	1.2	40	60	0.930084	0.000697899	 0.000698831
1.2	1.6	40	60	0.906932	0.000838204	 0.000834647
1.6	2.1	40	60	0.861354	0.00102697	 0.00103147
2.1	2.4	40	60	0.805082	0.0019168	 0.00191168
-2.4	-2.1	60	100	0.83509	0.00608064	 0.00612571
-2.1	-1.6	60	100	0.845953	0.00357214	 0.0034665
-1.6	-1.2	60	100	0.911619	0.00257499	 0.00259755
-1.2	-0.8	60	100	0.934086	0.00215388	 0.00215587
-0.8	-0.3	60	100	0.947422	0.00164216	 0.00160102
-0.3	-0.2	60	100	0.808774	0.00661765	 0.00672217
-0.2	0.2	60	100	0.948539	0.00193369	 0.00197284
0.2	0.3	60	100	0.84703	0.0061124	 0.00611929
0.3	0.8	60	100	0.95148	0.001643	 0.00165665
0.8	1.2	60	100	0.934741	0.0024062	 0.00223037
1.2	1.6	60	100	0.918423	0.00267254	 0.0027396
1.6	2.1	60	100	0.864672	0.00333008	 0.00335584
2.1	2.4	60	100	0.80083	0.00642767	 0.00637909
-2.4	-2.1	100	200	0.829904	0.0248027	 0.0253222
-2.1	-1.6	100	200	0.824591	0.0115771	 0.0118769
-1.6	-1.2	100	200	0.884775	0.00919516	 0.00948071
-1.2	-0.8	100	200	0.933693	0.00701146	 0.0084758
-0.8	-0.3	100	200	0.942136	0.00690645	 0.00984277
-0.3	-0.2	100	200	0.815233	0.0185704	 0.0194935
-0.2	0.2	100	200	0.946937	0.00510746	 0.0053526
0.2	0.3	100	200	0.823756	0.0199218	 0.0208873
0.3	0.8	100	200	0.95587	0.00449008	 0.00473764
0.8	1.2	100	200	0.908537	0.00763714	 0.00699368
1.2	1.6	100	200	0.872272	0.00882849	 0.00905444
1.6	2.1	100	200	0.830167	0.0110413	 0.0113322
2.1	2.4	100	200	0.794647	0.0228044	 0.0234878
